exercise,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599
unknown,0.13783460618591115,-0.9503768668717636,0.2141642496488597,0.11396882067391413,-0.9757478786146104,0.21873660088737187,0.08881897222952018,-1.0050158294560714,0.2237585704078655,0.062375260115442775,-1.038391010678279,0.2293045254232528,0.034659755306107806,-1.0759930387535686,0.2354409044971392,0.005735364198070323,-1.117827651269525,0.2422212558627491,-0.024283941705417717,-1.1637646954051637,0.24968163579823854,-0.055223013962856456,-1.2135180249262458,0.2578361567667236,-0.08683728226748713,-1.2666279734288084,0.2666725666184324,-0.11880793296156975,-1.3224473591474608,0.2761478439359628,-0.1507417832749005,-1.3801325701968954,0.2861839060144777,-0.18217688863789788,-1.4386418241015897,0.2966635603318136,-0.21259433918404647,-1.4967428738729354,0.30742667640811405,-0.2414357272937257,-1.5530322616770105,0.3182664700661701,-0.2681249378807408,-1.6059678763548264,0.3289261797380765,-0.2920927176584577,-1.6539161685448476,0.33909725697198784,-0.3128028765210244,-1.6952144807710197,0.3484209256596303,-0.3297792514254413,-1.7282462652861874,0.3564948132764731,-0.342632127550312,-1.7515227243096267,0.3628851897917516,-0.3510823623149943,-1.7637623559326103,0.3671442124943808,-0.354981685544752,-1.7639621941309838,0.36883131783425055,-0.35432721697702496,-1.7514574346815257,0.3675378033712284,-0.3492664625833351,-1.7259663363118949,0.3629131420746192,-0.3400889667142182,-1.6876170335048006,0.3546917338430049,-0.32720457732783365,-1.636954164503455,0.3427197009317777,-0.3111126875324573,-1.574924408304488,0.3269805098675121,-0.2923681409598052,-1.5028410602090945,0.3076148343820632,-0.2715477526946425,-1.4223308661169654,0.2849285874317337,-0.2492178512451085,-1.3352704936170123,0.25938750317453085,-0.22589988265905295,-1.243720761685729,0.23160279085262164,-0.2020306817073694,-1.1498629422035305,0.20231296615641395,-0.17791750390836594,-1.055937765606061,0.1723621144055346,-0.15369439352758732,-0.9641871854530054,0.14267033840441204,-0.1292921506136038,-0.8767981991428128,0.11419331362221505,-0.10443275053686472,-0.79584527865623,0.08787525761972073,-0.07864994422447093,-0.7232280733119507,0.06460589551450471,-0.05132901965133202,-0.6606067959186793,0.04518990735690805,-0.0217567203085744,-0.609343502910636,0.030329685711565958,0.010824884157830974,-0.5704574491343133,0.02061651292923854,0.047163896301257925,-0.5445983570874949,0.016524322145896775,0.08794545896428765,-0.5320375397915699,0.01840230232797062,0.13374145886589428,-0.5326750411641883,0.026465208009535127,0.18496396603512733,-0.5460602548438337,0.04078195356728327,0.2418228592100925,-0.5714230839110603,0.06126371013654031,0.3042883614988165,-0.607712773146192,0.08765252552618802,0.3720599744450529,-0.6536421901363876,0.11951109558283955,0.4445434479668655,-0.7077361036038513,0.15621450912305807,0.5208365496161141,-0.7683821329076195,0.1969456150507255,0.5997235030901883,-0.833882460464346,0.24069642729968094,0.6796782654871937,-0.9025044551624104,0.2862781693893273,0.7588782545702047,-0.9725298910415217,0.33234228407629435,0.835231725597951,-1.0423039779735643,0.3774142724984876,0.906423141832148,-1.1102851474583368,0.4199415399237981,0.9699813636846828,-1.1750946980189183,0.4583553707451974,1.0233747711329848,-1.2355633730468132,0.4911457034565396,1.0641352605195622,-1.2907703743996688,0.5169454946535849,1.090009112174889,-1.340069168538594,0.5346191949789454,1.0991253260730696,-1.3830943192455238,0.5433475762102433,1.0901622885267663,-1.4197454403255618,0.5426999249052017,1.062489610975872,-1.4501474245705517,0.5326858179991676,1.0162684118772445,-1.4745888548105035,0.5137819297126476,0.9525029003657808,-1.4934442809909654,0.4869321242137302,0.8730408775797505,-1.50709228534774,0.4535197082091962,0.7805210774314079,-1.5158455209927062,0.415309654713495,0.6782637703895942,-1.519906296481932,0.3743575570568497,0.5700997344784966,-1.519355387954483,0.33288222266835754,0.4601364227729029,-1.5141775709845338,0.29310200558571964,0.3524748689435609,-1.5043206395948523,0.2570465157834026,0.2509119957436801,-1.4897720916623558,0.2263746200310846,0.15867151150705056,-1.470629325031951,0.20223986726491192,0.07819464603098747,-1.4471444619623808,0.18523286458282626,0.011010795103080048,-1.419737667808153,0.17540613280684866,-0.04228766272227191,-1.3889836327887672,0.17236334660780464,-0.08194640387746015,-1.3555814240370092,0.17537858068124193,-0.10884234503610206,-1.3203163364243804,0.1835112900178019,-0.12423171336897652,-1.2840162362410192,0.19569837832517975,-0.12953167745797875,-1.24750184511882,0.2108230492012959,-0.1261854234364849,-1.2115336861028532,0.22777128671999824,-0.1156075930927948,-1.1767640074272734,0.2454846765843349,-0.09917056127708294,-1.1437037592240955,0.26300677839036485,-0.07819563551668042,-1.112710081671,0.2795151172707723,-0.05393796309828184,-1.0839924447185132,0.2943367995159024,-0.027570368917324783,-1.05763108788258,0.30695250948910763,-0.00017322830261063896,-1.0336016570945168,0.31699469331300545,0.02726802658718628,-1.0118026741732191,0.3242425944869749,0.05386288695048482,-0.9920843863765021,0.32861351268208683,0.07882139097462901,-0.9742778085733134,0.3301491327907004,0.10146942939437556,-0.9582226296265991,0.3289974441385063,0.12126888823477043,-0.9437925876755368,0.3253923862762728,0.13783238459265065,-0.9309167903975872,0.3196337513145732,0.15092477386861455,-0.9195956052084218,0.31206909021980256,0.16044944835565256,-0.909910333376184,0.30307826049537123,0.16642194607045396,-0.9020266959333159,0.2930605738287753,0.16893649029165386,-0.8961929349983929,0.28242408848639605,0.1681330678923921,-0.89273360571767,0.2715762193098552,0.1641719835227446,-0.8920396897144796,0.2609149100233127,0.1572189198748314,-0.8945550436727222,0.2508202527842108,0.1474388710313321,-0.900759046221639,0.24164700425815686,0.134995342000702,-0.9111456490826728,0.2337184290160149,0.12005225098183768,-0.9261994337252772,0.227321532962145,0.1027774991171869,-0.946369403723904,0.2227034694591909,0.08334772867609529,-0.9720412602804496,0.22006883869741292,0.0619539591489866,-1.0035090681685983,0.21957764589275366,0.03880810764648508,-1.040947356615581,0.22134369303746934,0.01415042338387128,-1.0843843869549246,0.2254331481095742,-0.011742755149477684,-1.1336765727787423,0.23186308342254103,-0.0385520973071276,-1.1884837765590044,0.2405998683835213,-0.06591029096785306,-1.2482463080338195,0.2515572486626286,-0.09339973071912197,-1.3121662520337938,0.26459379777229514,-0.12055378043727147,-1.3791967482998049,0.2795094934806357,-0.14686262969724362,-1.4480426330963654,0.29604146860219194,-0.17178432617735004,-1.5171749650897914,0.3138592041968801,-0.19476086171856585,-1.5848607075278596,0.33255956536742165,-0.21523888108082545,-1.6492076588288616,0.3516625908072573,-0.2326947483189856,-1.7082243646263437,0.3706100080046903,-0.2466636770103001,-1.759895235847263,0.388769325563495,-0.2567717113457838,-1.8022708945952863,0.40544598530688775,-0.2627673941496793,-1.833570325748532,0.419904138084095,-0.2645478919011791,-1.8522851711262656,0.4313942376348753,-0.2621740048915025,-1.8572733162874908,0.43918466603470013,-0.2558703311934281,-1.847832460179339,0.4425954713649203,-0.24600900122506264,-1.8237499604578171,0.4410334818023922,-0.2330769819495197,-1.7853277031962478,0.4340285723726365,-0.21762927370140986,-1.7333810765537607,0.4212711088051102,-0.2002332046877328,-1.6692118466412666,0.40264976224157456,-0.1814105497211945,-1.5945556852613472,0.3782857018622409,-0.16158436994371295,-1.5115061518690616,0.34855607852025866,-0.14103717933852578,-1.4224201784731052,0.31410073536702443,-0.1198853908535708,-1.329815531059553,0.2758103853248842,-0.0980718959276503,-1.236272726155344,0.2347974538998456,-0.07537637537971396,-1.1443487439700517,0.192350820348694,-0.05144260372575115,-1.056501967456723,0.1498761082978211,-0.025821256321516352,-0.975022880255902,0.10882685616627183,0.0019771707909723023,-0.9019652469338482,0.07063623742381127,0.03242979715787192,-0.8390776470410102,0.036658934728228426,0.06596042385137847,-0.7877417554976909,0.008127940825756194,0.10291656765057453,-0.7489258974338121,-0.013874323559150891,0.14356328773832225,-0.723158750258462,-0.028434246722279958,0.18808574200084496,-0.7105226940259065,-0.03481902354437063,0.23658974201581875,-0.7106634705359645,-0.03248595474380907,0.2890930091369751,-0.7228131539808366,-0.021090983935353972,0.3455055131693619,-0.7458248746704731,-0.0004968903424104614,0.4056009004544257,-0.7782185927867584,0.02921954612363511,0.4689830455527921,-0.8182375462393175,0.06776259442610852,0.5350534420014988,-0.8639152537532762,0.1146159112486548,0.6029856716921079,-0.9131529830651812,0.16904517410402925,0.6717119358478331,-0.963806718763237,0.2301063827963063,0.7399243370433898,-1.0137801351046478,0.2966610466993286,0.8060916153099326,-1.0611168741772763,0.3673982017342585,0.8684915258907933,-1.1040847940286562,0.4408623941627956,0.925259890628362,-1.141247880716978,0.5154877067552542,0.9744578601825684,-1.1715245880832894,0.5896389451000152,1.0141574733509522,-1.1942312373762272,0.6616601866992708,1.0425423166561405,-1.2091070550945209,0.7299286496349249,1.0580167150694293,-1.2163162453459628,0.7929101722216926,1.0593153990410091,-1.2164228793788503,0.8492121657796605,1.0456063160490423,-1.2103363468348078,0.8976304063809318,1.0165800514436538,-1.199230165278084,0.9371871460758447,0.972518458233954,-1.1844443512880731,0.9671591801990168,0.9143343794133946,-1.1673851921849288,0.9870953372237716,0.8435759500460768,-1.149432488134035,0.9968235596280752,0.7623914117303482,-1.131858410507811,0.9964481997758275,0.6734517883669275,-1.1157601100311334,0.9863380920230318,0.5798302921755389,-1.1020091790966,0.9671058694033208,0.4848400972741382,-1.091220829376062,0.9395794262784684,0.3918345213488109,-1.0837427748653208,0.90476705159089,0.3039762317716467,-1.0796605508993786,0.8638180095148492,0.2239929446555065,-1.0788151791909697,0.8179802549617795,0.1539580053723265,-1.0808310426498118,0.7685566542223751,0.09514556983322832,-1.0851542727966237,0.7168602840941312,0.04799514458986075,-1.0911024704632886,0.6641684758782291,0.012189666880349195,-1.0979239847550053,0.6116764884609452,-0.013177905741031094,-1.10485940014357,0.5604567328932257,-0.029394597010052707,-1.1111940180605089,0.5114329770334457,-0.03792242006548992,-1.1162950338385793,0.4653717274246746,-0.04023209922118684,-1.119637021161935,0.4228798750127008,-0.03768897949196762,-1.1208211464290303,0.3843972176361701,-0.03148998522501799,-1.1195870517660242,0.3501865233664032,-0.022641170636461903,-1.1158144829252272,0.3203319915044341,-0.011960686223927276,-1.109516580018377,0.2947508575517577,-9.480323981915269e-05,-1.1008289848600314,0.2732154008952809,0.01245831096784424,-1.0899960284659471,0.25538166642863513,0.0253183882155699,-1.077352578443325,0.2408222598202508,0.03818865352516387,-1.0633014438968715,0.22906029104229386,0.05082230174039855,-1.0482899660535048,0.21960115831197968,0.06299632791909247,-1.0327905560248989,0.21195963950521385,0.07449710525702599,-1.0172868776749413,0.205681475449033,0.08511704966568208,-1.0022641971806847,0.2003601168579958,0.09465686454939118,-0.9882021421782836,0.19564963254806345,0.10292677508809764,-0.9755691991242372,0.1912742204328109,0.10974289738959456,-0.9648187244977772,0.1870342106774753,0.11491874850084892,-0.9563861633983409,0.18280823237288504,0.1182553726996215,-0.9506871339560928,0.17855118445108226,0.11953586234616367,-0.9481159379669728,0.17428789440126996,0.11852933347909787,-0.949043825867082,0.17010302076863862,0.11500519172416092,-0.9538162542103924,0.16612853829461074,0.10875385450888082,-0.9627484872958114,0.16253043239036585,0.0996087134415412,-0.9761190591687514,0.15949579320921028,0.0874662095959604,-0.9941608616242368,0.15722073912755374,0.07230341752979852,-1.017050006554336,0.15589908441861408
unknown,0.0541933370517687,-1.04489300254529,0.15571150930549246,0.033317600200150836,-1.0777131082573743,0.15681488678083128,0.009975409289079484,-1.115436882704864,0.15933135522116695,-0.015413559311339087,-1.1578815288068256,0.16333720200024193,-0.0423151434591373,-1.2047425049799083,0.1688526556209918,-0.07009754955893767,-1.2555803006498385,0.1758341891794687,-0.09805897335856842,-1.30980654239914,0.1841701251209916,-0.12546356059950006,-1.3666715474178248,0.19367892833297,-0.15158119487334226,-1.4252558771137578,0.20410876242981832,-0.1757259714008261,-1.484467686182561,0.21513700133505825,-0.1972899452761413,-1.5430474568245565,0.22636913073625065,-0.2157709142222433,-1.5995821642917911,0.23733751813935955,-0.2307934627843879,-1.6525312004902963,0.2475017608259428,-0.24212216943376705,-1.7002663447802484,0.256253477190352,-0.24966637866044725,-1.7411276938205982,0.2629287648541587,-0.2534768207213008,-1.7734964110506592,0.26683060747153065,-0.2537347044781431,-1.7958829240364567,0.2672616351118533,-0.2507342943682092,-1.8070247319314892,0.2635655810049985,-0.24486103432170864,-1.8059821106741305,0.2551742824796259,-0.23656794209496385,-1.7922176848678644,0.24165688622361986,-0.22635211768924124,-1.7656500093798668,0.22276874282153453,-0.2147313662650126,-1.726677796866929,0.198497180224328,-0.2022197240009632,-1.6761753437594118,0.16909822865878238,-0.18930125389533686,-1.6154608710670266,0.1351148303128512,-0.17640305655671207,-1.5462401082268027,0.09736814452762203,-0.16386851275705366,-1.4705293289000252,0.05692000110262546,-0.1519300381680985,-1.390564997552518,0.015011597134586463,-0.14068090913918813,-1.3087087611764854,-0.02701185520602831,-0.1300501659246298,-1.2273547940919132,-0.06777820169427061,-0.11978859397661815,-1.148842399913237,-0.10595538341189227,-0.10947223387334666,-1.0753731323208469,-0.14030150982028292,-0.09852422586610744,-1.0089310046421538,-0.16969689574760893,-0.08625010494604278,-0.9512072849885128,-0.19316064431641294,-0.07187852127280396,-0.9035357544924264,-0.20985615249536607,-0.054600239763649736,-0.8668461032139783,-0.2190908396386116,-0.03360167320248688,-0.8416405313955573,-0.22031548158744216,-0.008091728725040463,-0.8279939094798872,-0.21312765733130976,0.022677904285636638,-0.8255739867368378,-0.1972817123115498,0.05939702913817045,-0.8336761169572225,-0.17270459211839814,0.10268244880881676,-0.8512670862518508,-0.13951464528358695,0.1530624434820653,-0.8770346554119749,-0.09804039341872664,0.21095999637905294,-0.9094416271932378,-0.048837393753558535,0.27667513631148594,-0.9467841435031222,0.007298020335781045,0.35036612614643564,-0.9872539678088912,0.0693198205978804,0.43202910451728893,-1.0290045786922415,0.1359311696342893,0.5214768993031381,-1.0702208354897902,0.2055950446054096,0.6183192272452829,-1.1091911624598976,0.276559927315276,0.7219470843889841,-1.1443793397623825,0.34690133736887035,0.8315236080365346,-1.1744909375137322,0.4145767541009243,0.9459833426163132,-1.1985292270005243,0.4774903065857733,1.0640424978375125,-1.2158376108234252,0.5335654706585188,1.184222896566988,-1.2261277428158774,0.580825978773446,1.3048898686168913,-1.229491996660682,0.6174842076872006,1.4243002466249566,-1.2263960482472358,0.6420330857996932,1.540653946493275,-1.2176448346779272,0.6533346860732038,1.6521430942669777,-1.2043165064756225,0.6506979098363217,1.7569952110438722,-1.187665926656818,0.6339392453329632,1.853508723234228,-1.1690094752704396,0.6034230101637875,1.9400783386894165,-1.1496100126963469,0.5600785127406078,2.0152069320736805,-1.1305794918464531,0.5053910693341835,2.077502648116341,-1.112809107167454,0.4413635845102394,2.125664417221344,-1.0969304598787348,0.3704459116652988,2.158463786403823,-1.0833091394734151,0.2954298970679901,2.1747344058920164,-1.0720705173919889,0.21930967332969384,2.173382399502959,-1.0631522805029838,0.14511115091957158,2.1534343270959737,-1.0563707189558278,0.07570234870010374,2.1141435297853004,-1.05148368613856,0.013604927443755934,2.0551620865189957,-1.0482365220801726,-0.0391679557438822,1.9767436164019248,-1.0463860074963116,-0.08122556591748657,1.879906213365519,-1.0457047515594036,-0.11185270941171048,1.7664930430306351,-1.0459706875488453,-0.1309983760427405,1.6391048749238466,-1.0469479265057489,-0.13920221110661726,1.5009153922691625,-1.0483694040544391,-0.13747029345888045,1.355414073630693,-1.0499325602996503,-0.12712596616946414,1.2061418780966149,-1.0513117824387237,-0.10966738767866284,1.0564730403657732,-1.0521818751599965,-0.08665166136704587,0.909463825544074,-1.0522440872028402,-0.05960872940183753,0.7677636859910743,-1.051249821253582,-0.02998077115543402,0.633574297276127,-1.0490206399830189,0.0009180393567900423,0.50864131196106,-1.0454636124198418,0.03192657948755622,0.3942670628267527,-1.0405806893443017,0.06205089623132602,0.2913364752885695,-1.0344714284943797,0.0904702062648502,0.2003511757258356,-1.0273295564916949,0.1165369936394037,0.12146824202514846,-1.0194350149883677,0.13977324454041698,0.05454061128720838,-1.011143615814487,0.15986396826206095,-0.000843712661363792,-1.0028756865156576,0.17664777413489904,-0.04532579662557888,-0.9951039871569599,0.19010363178712966,-0.07974342772362904,-0.988340825180768,0.20033367340711533,-0.10510000235281547,-0.9831245005836564,0.2075432529610828,-0.12253141733655568,-0.9800052968998488,0.21202015215736275,-0.133268973102729,-0.9795310934932556,0.2141144330470856,-0.13859817038974426,-0.9822325973004336,0.21421972845733386,-0.13981439802770068,-0.988608231474412,0.21275635344628105,-0.1381772885325538,-0.9991085089496928,0.2101563824132716,-0.13486644024877795,-1.0141191215764938,0.20685062960532272,-0.13094170708892036,-1.033941682839398,0.20325747803319705,-0.12731069800794798,-1.0587717790685882,0.19977357830509174,-0.12470485287318285,-1.088675320037999,0.19676622931656668,-0.12366453998536135,-1.1235651735655217,0.19456696563464015,-0.12453345530927852,-1.1631803186213103,0.19346590252431745,-0.12746257390080684,-1.2070695248502306,0.19370658632707088,-0.13242345445494766,-1.254581235970886,0.19548112624968245,-0.13922980898852486,-1.3048609723443223,0.19892518960346545,-0.14756525822992292,-1.3568571285357738,0.20411226517313008,-0.15701463932247062,-1.409335710085654,0.2110467431165219,-0.16709634724695796,-1.4609044893527383,0.21965586837387774,-0.17729369586681915,-1.510047001939527,0.2297813681302262,-0.1870838867089568,-1.5551662618512665,0.24117248857366305,-0.19596379340014072,-1.594637120329179,0.2534829838720465,-0.20347232835325615,-1.626865875073222,0.2662746350040942,-0.20920957840434293,-1.6503565828877649,0.27902906810422257,-0.21285323550048346,-1.6637839640487455,0.2911685151170965,-0.2141729606460551,-1.6660705067288524,0.3020848140452841,-0.2130424691335412,-1.6564604998814014,0.3111744506040675,-0.2094470513935535,-1.6345799465963566,0.31787659142966257,-0.2034826886444077,-1.6004725379629214,0.3217109483875981,-0.1953441520961321,-1.554607722443378,0.3223119012587889,-0.18530284078529044,-1.4978637565145807,0.3194549593635567,-0.1736773961348427,-1.431493139573195,0.3130729424846553,-0.16079971928098602,-1.3570779081136777,0.30326152784977584,-0.14697739872003338,-1.2764786046434335,0.29027496722060564,-0.13245313361992408,-1.1917776038176466,0.27451280888085394,-0.11736447251609045,-1.1052173801390046,0.2564982560006067,-0.10171242693516737,-1.0191341965536462,0.23684885397101504,-0.08534921971771868,-0.9358851706313988,0.2162420522576866,-0.06798836299388943,-0.8577662065954764,0.19538151617721236,-0.04922986882410233,-0.7869240356749446,0.17497055146316906,-0.028590030219070382,-0.7252723424116972,0.1556948059337471,-0.0055298838366110116,-0.6744221423405935,0.13821160601321372,0.02051837294145323,-0.6356312924980273,0.12314172128512645,0.05012636952704006,-0.6097731996924669,0.1110605034079178,0.08384558168162984,-0.5973227642790275,0.1024868974310558,0.12218334736328655,-0.5983571188543326,0.09786977117644308,0.16557687202109847,-0.6125687104048544,0.09757173358813198,0.21436374370885708,-0.6392885392324743,0.1018514027999405,0.2687495218145747,-0.6775177622884678,0.11084563406036063,0.3287747352144897,-0.7259661711135196,0.12455333924575306,0.3942837653733114,-0.7830961607252273,0.14282251981002525,0.4648970935420521,-0.8471709347003268,0.1653422243056805,0.5399878643631913,-0.9163063517777328,0.19164113053688814,0.6186644489490002,-0.9885268381771666,0.2210941701564144,0.6997619924406561,-1.06182605697098,0.2529381686390317,0.7818468642053934,-1.1342320152919572,0.2862968561496633,0.863238080458163,-1.2038747177494642,0.32021466332971416,0.9420490051721844,-1.2690532891984672,0.3536975835778003,1.0162511530100822,-1.3282991887343891,0.3857584382467746,1.0837597477177063,-1.380432259657481,0.4154632747474684,1.142536712209196,-1.4246053073685243,0.4419751413451847,1.1907013733419851,-1.4603304400743855,0.4645911917154729,1.2266370482744624,-1.4874795956722386,0.4827697249756112,1.2490854010970582,-1.5062547634563994,0.4961456639255271,1.2572245581040442,-1.5171288944036525,0.5045354222385979,1.2507264766218773,-1.5207647218734721,0.5079341848536293,1.229787592272341,-1.517924420527519,0.5065089948502082,1.1951289937707124,-1.5093850876494403,0.5005887459573969,1.1479660664383964,-1.4958723503543014,0.4906489135587482,1.0899493710253103,-1.4780200126996728,0.47728777403271294,1.0230800278867491,-1.4563590465244307,0.4611929257191885,0.9496051904687052,-1.4313337125448702,0.4431001064137232,0.8718993646705371,-1.403338568473165,0.4237477507425456,0.7923344912061674,-1.372769652431964,0.4038309635691759,0.713141326555254,-1.3400811347741663,0.3839627822272874,0.6362734212921102,-1.305830253638676,0.36465692317802384,0.5633005035715736,-1.2706869891893022,0.3463391800017299,0.4953635339764839,-1.2353960139938778,0.3293719334162769,0.4332028776581784,-1.2007047308083736,0.3140650179446308,0.3772347045279108,-1.1672895288329206,0.3006627531388793,0.3276329112291529,-1.1357064669820462,0.2893192934193529,0.28439011737776804,-1.1063717126029575,0.2800792177878064,0.2473579673078518,-1.0795619150339208,0.2728722349297868,0.21627654045027087,-1.0554237415076346,0.2675236468300111,0.19079718644701016,-1.0339878324174854,0.2637783752032089,0.1704981919459708,-1.015186623300814,0.2613330498596612,0.1548938057684422,-0.9988757045295018,0.2598688532426328,0.14344087612219086,-0.9848567982049724,0.2590796220256027,0.13554893055349682,-0.9728999016330432,0.2586930815203725,0.13059697074486848,-0.9627634322210606,0.2584848817523793,0.12795578491153772,-0.9542125243275279,0.258285635386706,0.127011411088034,-0.9470356745333672,0.25798201595048803,0.1271849114263905,-0.94105933451769,0.257513749581326,0.12794534314133488,-0.93615979643085,0.25686804830779514,0.12881515125252188,-0.932271923075796,0.2560722422577293,0.12936911727024628,-0.9293946548931876,0.2551850797599766,0.129229317159606,-0.9275936214833144,0.2542873851539397,0.12805899314450928,-0.9270013743082904,0.25347298877947244,0.12555782372660085,-0.9278155673364206,0.2528407745700404,0.12146034686551575,-0.930295057857656,0.25248830396072675,0.11553821242409675,-0.934753641049554,0.2525070136486747,0.10760524380681516,-0.9415509869885124,0.2529787633020097,0.09752299214741854,-0.9510803674807328,0.2539735632678839,0.08520466420506832,-0.9637529932582196,0.25554840886607805,0.07061637498968533,-0.9799790405315362,0.2577470825312148,0.053775642061083526,-1.0001456268708813,0.2606006151691423,0.0347479690580856,-1.0245922846755964,0.2641280777575461,0.013643362810880662,-1.0535848210051633,0.2683374814631743,-0.009384903488119416,-1.0872885024079455,0.2732264363698476,-0.034137716838047893,-1.125741342415545,0.2787819075638772,-0.06036414402140682,-1.1688283393674797,0.2849785115816985,-0.08775454568875869,-1.2162579070613282,0.29177547682134936,-0.11593610533136815,-1.2675421920664542,0.2991130108212318
